ZIP_CODE,ZCTA,STATE,Status
76044,76044,TX,lower
76050,76050,TX,lower
76073,76073,TX,middle
76104,76104,TX,middle
76105,76105,TX,lower
76115,76115,TX,lower
76122,76115,TX,lower
76258,76258,TX,middle
76259,76259,TX,lower
76273,76273,TX,lower
76301,76301,TX,lower
76307,76301,TX,lower
76305,76305,TX,lower
76374,76374,TX,lower
76424,76424,TX,lower
76442,76442,TX,lower
76446,76446,TX,lower
76461,76446,TX,lower
76468,76446,TX,lower
76458,76458,TX,lower
76487,76487,TX,lower
76531,76531,TX,lower
76537,76537,TX,lower
76544,76544,TX,lower
76557,76557,TX,lower
76567,76567,TX,lower
76633,76633,TX,middle
76642,76642,TX,lower
76645,76645,TX,lower
76667,76667,TX,lower
76684,76691,TX,lower
76691,76691,TX,lower
76707,76707,TX,lower
76802,76802,TX,lower
76803,76802,TX,lower
76825,76825,TX,lower
76932,76932,TX,lower
77011,77011,TX,lower
77012,77012,TX,lower
77262,77012,TX,lower
77013,77013,TX,lower
77213,77013,TX,lower
77229,77013,TX,lower
77020,77020,TX,lower
77220,77020,TX,lower
77026,77026,TX,lower
77226,77026,TX,lower
77028,77028,TX,lower
77029,77029,TX,lower
77037,77037,TX,lower
77039,77039,TX,lower
77051,77051,TX,lower
77233,77051,TX,lower
77078,77078,TX,lower
77228,77078,TX,lower
77094,77094,TX,middle
77331,77331,TX,lower
77358,77358,TX,middle
77372,77372,TX,middle
77445,77445,TX,middle
77465,77465,TX,lower
77431,77480,TX,middle
77463,77480,TX,middle
77480,77480,TX,middle
77514,77514,TX,lower
77517,77517,TX,middle
77612,77612,TX,lower
77659,77659,TX,middle
77665,77665,TX,middle
77701,77701,TX,lower
77704,77701,TX,lower
77703,77703,TX,lower
77801,77801,TX,lower
77830,77830,TX,lower
77875,77830,TX,lower
77859,77859,TX,lower
77882,77859,TX,lower
77864,77864,TX,middle
77879,77879,TX,lower
77957,77957,TX,middle
77963,77963,TX,lower
77964,77964,TX,middle
77986,77964,TX,middle
77984,77984,TX,lower
78003,78003,TX,middle
78009,78009,TX,middle
78013,78013,TX,middle
78074,78013,TX,middle
78052,78052,TX,lower
78056,78056,TX,lower
78059,78059,TX,lower
78061,78061,TX,lower
78065,78065,TX,lower
78073,78073,TX,lower
78076,78076,TX,lower
78112,78112,TX,lower
78124,78124,TX,middle
78160,78160,TX,lower
78204,78204,TX,middle
78283,78204,TX,middle
78211,78211,TX,lower
78214,78214,TX,lower
78215,78215,TX,middle
78219,78219,TX,lower
78237,78237,TX,lower
78252,78252,TX,lower
78263,78263,TX,middle
78264,78264,TX,lower
78336,78336,TX,middle
78368,78368,TX,lower
78373,78373,TX,middle
78387,78387,TX,middle
78416,78416,TX,lower
78503,78503,TX,middle
78538,78538,TX,lower
78543,78543,TX,lower
78557,78557,TX,lower
78578,78578,TX,lower
78579,78579,TX,lower
78605,78605,TX,lower
78606,78606,TX,middle
78616,78616,TX,lower
78619,78619,TX,middle
78604,78629,TX,middle
78629,78629,TX,middle
78658,78629,TX,middle
78639,78639,TX,middle
78643,78643,TX,lower
78648,78648,TX,middle
78657,78657,TX,middle
78721,78721,TX,middle
78799,78721,TX,middle
78730,78730,TX,middle
78934,78934,TX,middle
78942,78942,TX,lower
78960,78942,TX,lower
78956,78956,TX,lower
78957,78957,TX,middle
79014,79014,TX,lower
79035,79035,TX,lower
79036,79036,TX,lower
79068,79068,TX,lower
79070,79070,TX,lower
79102,79102,TX,lower
79103,79103,TX,lower
79120,79103,TX,lower
79189,79103,TX,lower
79316,79316,TX,lower
79323,79323,TX,middle
79331,79331,TX,middle
79363,79363,TX,middle
79382,79382,TX,middle
79403,79403,TX,lower
79410,79410,TX,lower
79412,79412,TX,lower
79452,79412,TX,lower
79491,79412,TX,lower
79415,79415,TX,middle
79430,79415,TX,middle
79510,79510,TX,lower
79536,79536,TX,lower
79562,79562,TX,lower
79731,79731,TX,lower
79735,79735,TX,lower
79745,79745,TX,lower
79756,79756,TX,middle
79758,79758,TX,lower
79766,79766,TX,middle
79772,79772,TX,lower
79830,79830,TX,middle
79832,79830,TX,middle
79835,79835,TX,lower
79903,79903,TX,lower
79923,79903,TX,lower
79905,79905,TX,lower
79995,79905,TX,lower
79998,79905,TX,lower
79999,79905,TX,lower
88595,79905,TX,lower
79915,79915,TX,lower
79926,79915,TX,lower
84017,84017,UT,lower
84036,84036,UT,middle
84060,84060,UT,middle
84068,84060,UT,middle
84101,84101,UT,lower
84110,84101,UT,lower
84145,84101,UT,lower
84310,84310,UT,middle
84312,84312,UT,lower
84319,84319,UT,lower
84339,84339,UT,lower
84340,84340,UT,lower
84532,84532,UT,lower
84624,84624,UT,lower
84648,84648,UT,lower
84701,84701,UT,lower
84738,84738,UT,middle
84741,84741,UT,lower
05055,05055,VT,middle
05060,05060,VT,lower
05143,05143,VT,lower
05156,05156,VT,lower
05255,05255,VT,middle
05346,05346,VT,lower
05404,05404,VT,lower
05445,05445,VT,middle
05450,05450,VT,lower
05461,05461,VT,lower
05466,05477,VT,middle
05477,05477,VT,middle
05460,05488,VT,middle
05488,05488,VT,middle
05489,05489,VT,middle
05490,05489,VT,middle
05661,05661,VT,middle
05663,05663,VT,lower
05671,05676,VT,middle
05676,05676,VT,middle
05733,05733,VT,lower
05745,05733,VT,lower
05731,05743,VT,lower
05743,05743,VT,lower
05819,05819,VT,lower
05838,05819,VT,lower
05848,05819,VT,lower
05861,05819,VT,lower
05863,05819,VT,lower
05823,05855,VT,lower
05855,05855,VT,lower
20106,20106,VA,middle
22746,20106,VA,middle
20141,20141,VA,middle
20142,20141,VA,middle
20180,20180,VA,middle
22172,22172,VA,middle
22213,22213,VA,middle
22456,22473,VA,lower
22473,22473,VA,lower
22520,22520,VA,middle
22524,22520,VA,middle
22558,22520,VA,middle
22581,22520,VA,middle
22472,22572,VA,lower
22572,22572,VA,lower
22446,22580,VA,lower
22580,22580,VA,lower
22625,22625,VA,middle
22637,22637,VA,lower
22642,22642,VA,middle
22645,22645,VA,lower
22649,22645,VA,lower
22656,22656,VA,lower
22727,22727,VA,lower
22748,22727,VA,lower
22728,22728,VA,lower
22739,22728,VA,lower
22734,22734,VA,lower
22812,22812,VA,middle
22815,22815,VA,lower
22821,22821,VA,lower
22824,22824,VA,lower
22840,22840,VA,middle
22842,22842,VA,lower
22851,22851,VA,lower
22920,22920,VA,middle
22924,22920,VA,middle
22947,22947,VA,middle
22958,22958,VA,lower
22973,22973,VA,lower
22974,22974,VA,middle
23015,23015,VA,lower
23030,23030,VA,lower
23014,23063,VA,lower
23063,23063,VA,lower
23075,23075,VA,lower
23102,23102,VA,lower
23103,23103,VA,middle
23124,23124,VA,middle
23146,23146,VA,middle
23168,23168,VA,middle
23181,23181,VA,lower
23192,23192,VA,middle
23437,23437,VA,lower
23457,23457,VA,middle
23397,23487,VA,lower
23487,23487,VA,lower
23501,23504,VA,middle
23504,23504,VA,middle
23517,23517,VA,middle
23607,23607,VA,middle
23690,23690,VA,lower
23694,23690,VA,lower
23696,23696,VA,middle
23702,23702,VA,lower
23801,23801,VA,lower
23824,23824,VA,lower
23847,23847,VA,lower
23870,23847,VA,lower
23890,23890,VA,lower
23924,23924,VA,lower
23941,23924,VA,lower
23936,23936,VA,lower
24054,24054,VA,lower
24055,24055,VA,lower
24064,24064,VA,lower
24178,24064,VA,lower
24065,24065,VA,middle
24066,24066,VA,lower
24083,24083,VA,lower
24090,24090,VA,lower
24148,24148,VA,lower
24149,24149,VA,lower
24171,24171,VA,lower
24219,24219,VA,middle
24251,24251,VA,lower
24266,24266,VA,lower
24293,24293,VA,lower
24319,24319,VA,lower
24340,24340,VA,lower
24343,24343,VA,lower
24360,24360,VA,lower
24368,24368,VA,lower
24421,24421,VA,lower
24422,24422,VA,lower
24441,24441,VA,lower
24504,24504,VA,lower
24517,24517,VA,lower
24531,24531,VA,lower
24538,24538,VA,lower
24550,24550,VA,middle
24558,24558,VA,lower
24574,24574,VA,lower
24588,24588,VA,lower
24590,24590,VA,lower
24535,24592,VA,lower
24592,24592,VA,lower
24605,24605,VA,lower
24609,24609,VA,lower
24614,24614,VA,lower
24630,24630,VA,lower
24608,24651,VA,lower
24651,24651,VA,lower
98024,98024,WA,middle
98047,98047,WA,lower
98051,98051,WA,middle
98232,98232,WA,middle
98245,98245,WA,lower
98249,98249,WA,middle
98251,98251,WA,lower
98257,98257,WA,lower
98333,98333,WA,middle
98337,98337,WA,lower
98340,98340,WA,lower
98359,98359,WA,middle
98365,98365,WA,middle
98380,98380,WA,middle
98431,98433,WA,lower
98433,98433,WA,lower
98524,98524,WA,lower
98550,98550,WA,lower
98569,98569,WA,lower
98570,98570,WA,lower
98576,98576,WA,lower
98554,98577,WA,lower
98561,98577,WA,lower
98577,98577,WA,lower
98601,98601,WA,lower
98610,98610,WA,lower
98625,98625,WA,middle
98648,98648,WA,lower
98623,98672,WA,middle
98672,98672,WA,middle
98675,98675,WA,middle
98815,98815,WA,middle
98816,98816,WA,lower
98826,98826,WA,middle
98848,98848,WA,middle
98855,98855,WA,lower
98922,98922,WA,middle
98930,98930,WA,middle
98936,98936,WA,lower
98948,98948,WA,lower
98951,98951,WA,lower
98953,98953,WA,lower
99003,99003,WA,lower
99009,99009,WA,lower
99027,99027,WA,lower
99111,99111,WA,lower
99122,99122,WA,lower
99156,99156,WA,lower
99201,99201,WA,middle
99210,99201,WA,middle
99256,99201,WA,middle
99260,99201,WA,middle
99204,99204,WA,lower
99323,99323,WA,lower
24701,24701,WV,lower
24751,24701,WV,lower
24874,24874,WV,lower
25143,25143,WV,lower
25159,25159,WV,lower
25213,25213,WV,middle
25231,25248,WV,lower
25248,25248,WV,lower
25271,25271,WV,middle
25276,25276,WV,lower
25303,25303,WV,middle
25304,25304,WV,middle
25364,25304,WV,middle
25365,25304,WV,middle
25306,25306,WV,lower
25311,25311,WV,middle
25420,25420,WV,middle
25510,25510,WV,lower
25541,25541,WV,middle
25550,25550,WV,lower
25601,25601,WV,lower
25614,25601,WV,lower
25813,25813,WV,lower
25832,25832,WV,middle
25840,25840,WV,lower
25866,25901,WV,lower
25901,25901,WV,lower
25918,25918,WV,lower
25951,25951,WV,lower
26037,26037,WV,lower
26047,26047,WV,lower
26058,26070,WV,lower
26070,26070,WV,lower
26120,26150,WV,middle
26121,26150,WV,middle
26150,26150,WV,middle
26155,26155,WV,lower
26162,26155,WV,lower
26164,26164,WV,lower
26170,26170,WV,lower
26181,26181,WV,lower
26187,26187,WV,middle
26354,26354,WV,lower
26408,26408,WV,lower
26416,26416,WV,lower
26426,26426,WV,lower
26452,26452,WV,lower
26525,26525,WV,lower
26651,26651,WV,lower
26667,26651,WV,lower
26671,26651,WV,lower
26675,26651,WV,lower
26753,26753,WV,lower
26836,26836,WV,lower
26838,26836,WV,lower
26847,26847,WV,lower
53004,53004,WI,lower
53015,53015,WI,lower
53020,53020,WI,lower
53032,53032,WI,lower
53033,53033,WI,middle
53036,53036,WI,lower
53038,53038,WI,lower
53039,53039,WI,lower
53042,53042,WI,lower
53049,53049,WI,lower
53050,53050,WI,lower
53058,53058,WI,middle
53061,53061,WI,lower
53062,53061,WI,lower
53070,53070,WI,lower
53076,53076,WI,middle
53080,53080,WI,lower
53097,53097,WI,middle
53103,53103,WI,middle
53104,53104,WI,middle
53194,53104,WI,middle
53122,53122,WI,middle
53128,53128,WI,middle
53157,53128,WI,middle
53159,53128,WI,middle
53181,53181,WI,middle
53183,53183,WI,middle
53184,53184,WI,lower
53404,53404,WI,lower
53520,53520,WI,lower
53521,53521,WI,middle
53523,53523,WI,middle
53531,53531,WI,middle
53559,53559,WI,lower
53560,53560,WI,lower
53565,53565,WI,lower
53574,53574,WI,lower
53588,53588,WI,lower
53594,53594,WI,lower
53807,53807,WI,lower
53812,53807,WI,lower
53813,53813,WI,lower
53821,53821,WI,lower
53919,53919,WI,lower
53946,53946,WI,lower
53948,53948,WI,lower
53949,53949,WI,lower
53960,53960,WI,lower
54002,54002,WI,lower
54013,54013,WI,lower
54015,54015,WI,lower
54023,54023,WI,lower
54106,54106,WI,lower
54107,54107,WI,lower
54110,54110,WI,lower
54126,54126,WI,lower
54129,54129,WI,lower
54136,54136,WI,lower
54153,54153,WI,lower
54154,54154,WI,lower
54155,54155,WI,middle
54157,54157,WI,lower
54169,54169,WI,lower
54171,54171,WI,middle
54180,54180,WI,lower
54201,54201,WI,lower
54229,54229,WI,lower
54230,54230,WI,lower
54406,54406,WI,lower
54411,54411,WI,lower
54423,54423,WI,lower
54426,54426,WI,lower
54448,54448,WI,lower
54456,54456,WI,lower
54457,54457,WI,lower
54474,54474,WI,lower
54484,54484,WI,lower
54495,54495,WI,lower
54521,54521,WI,middle
54548,54548,WI,middle
54568,54568,WI,lower
54612,54612,WI,lower
54615,54615,WI,lower
54630,54630,WI,lower
54661,54661,WI,lower
54665,54665,WI,lower
54667,54667,WI,lower
54720,54720,WI,lower
54727,54727,WI,lower
54728,54728,WI,lower
54730,54730,WI,lower
54736,54736,WI,lower
54739,54739,WI,lower
54742,54742,WI,lower
54743,54755,WI,lower
54755,54755,WI,lower
54764,54755,WI,lower
54758,54758,WI,lower
54767,54767,WI,lower
54801,54801,WI,lower
54829,54829,WI,lower
54874,54874,WI,lower
54940,54940,WI,lower
54969,54940,WI,lower
54947,54947,WI,lower
54982,54982,WI,lower
54983,54983,WI,lower
54986,54986,WI,lower
82401,82401,WY,lower
82443,82443,WY,lower
82636,82636,WY,lower
82637,82637,WY,lower
82701,82701,WY,lower
82721,82721,WY,lower
82937,82937,WY,lower
82941,82941,WY,lower
83014,83014,WY,middle
83101,83101,WY,lower
83110,83110,WY,lower
83127,83127,WY,lower
00602,00602,PR,lower
00603,00603,PR,lower
00604,00603,PR,lower
00605,00603,PR,lower
00659,00659,PR,lower
00674,00674,PR,lower
00636,00680,PR,lower
00680,00680,PR,lower
00681,00680,PR,lower
00682,00682,PR,middle
00692,00692,PR,lower
00693,00693,PR,lower
00716,00716,PR,middle
00736,00736,PR,lower
00737,00736,PR,lower
00739,00739,PR,lower
00721,00745,PR,lower
00745,00745,PR,lower
00754,00754,PR,lower
00771,00771,PR,lower
00791,00791,PR,middle
00792,00791,PR,middle
00795,00795,PR,lower
00911,00911,PR,middle
00914,00911,PR,middle
00918,00918,PR,middle
00919,00918,PR,middle
00933,00918,PR,middle
00939,00918,PR,middle
00927,00927,PR,middle
00956,00956,PR,lower
00957,00957,PR,lower
00958,00957,PR,lower
00971,00971,PR,middle
00983,00983,PR,lower
00984,00983,PR,lower
00985,00985,PR,lower
00986,00985,PR,lower
35006,35006,AL,lower
35014,35014,AL,lower
35031,35031,AL,lower
35042,35042,AL,lower
35046,35046,AL,lower
35049,35049,AL,lower
35063,35063,AL,lower
35118,35118,AL,lower
35171,35171,AL,lower
35188,35188,AL,lower
35202,35207,AL,lower
35207,35207,AL,lower
35208,35208,AL,lower
35233,35233,AL,lower
35249,35233,AL,lower
35294,35233,AL,lower
35295,35233,AL,lower
35440,35444,AL,lower
35444,35444,AL,lower
35468,35444,AL,lower
35456,35456,AL,lower
35470,35470,AL,lower
35478,35490,AL,lower
35490,35490,AL,lower
35541,35541,AL,lower
35546,35546,AL,lower
35550,35550,AL,lower
35553,35553,AL,lower
35563,35563,AL,lower
35578,35578,AL,lower
35560,35580,AL,lower
35580,35580,AL,lower
35592,35592,AL,lower
35594,35594,AL,lower
35614,35614,AL,lower
35616,35616,AL,lower
35619,35619,AL,lower
35622,35622,AL,lower
35643,35643,AL,lower
35646,35646,AL,lower
35648,35648,AL,lower
35654,35654,AL,lower
35740,35740,AL,lower
35760,35760,AL,lower
35765,35765,AL,lower
35772,35772,AL,lower
35814,35816,AL,lower
35816,35816,AL,lower
35899,35816,AL,lower
35905,35905,AL,lower
35966,35966,AL,lower
35968,35968,AL,lower
35971,35971,AL,lower
35978,35978,AL,lower
35983,35983,AL,lower
36010,36010,AL,lower
36015,36033,AL,lower
36033,36033,AL,lower
36043,36043,AL,lower
36080,36080,AL,lower
36083,36083,AL,lower
36101,36104,AL,lower
36102,36104,AL,lower
36103,36104,AL,lower
36104,36104,AL,lower
36130,36104,AL,lower
36131,36104,AL,lower
36135,36104,AL,lower
36140,36104,AL,lower
36142,36104,AL,lower
36107,36107,AL,lower
36251,36251,AL,lower
36258,36258,AL,lower
36261,36264,AL,lower
36264,36264,AL,lower
36266,36266,AL,lower
36273,36273,AL,lower
36278,36278,AL,lower
36279,36279,AL,lower
36280,36280,AL,lower
36310,36310,AL,lower
36316,36316,AL,lower
36318,36318,AL,upper
36340,36340,AL,lower
36350,36350,AL,lower
36351,36351,AL,lower
36362,36362,AL,lower
36349,36375,AL,lower
36375,36375,AL,lower
36401,36401,AL,lower
36429,36401,AL,lower
36451,36451,AL,lower
36474,36474,AL,upper
36477,36477,AL,lower
36518,36518,AL,lower
36522,36522,AL,lower
36528,36528,AL,lower
36549,36549,AL,lower
36553,36553,AL,lower
36576,36576,AL,lower
36580,36580,AL,lower
36607,36607,AL,lower
36670,36607,AL,lower
36736,36736,AL,upper
36861,36861,AL,lower
36862,36862,AL,lower
36866,36866,AL,lower
36879,36879,AL,lower
36904,36904,AL,lower
99556,99556,AK,lower
99574,99574,AK,lower
99652,99652,AK,lower
99685,99685,AK,lower
99688,99688,AK,lower
99702,99702,AK,lower
99752,99752,AK,lower
99824,99824,AK,lower
99833,99833,AK,lower
99929,99929,AK,lower
85145,85145,AZ,lower
85173,85173,AZ,lower
85354,85354,AZ,lower
85356,85356,AZ,lower
85534,85534,AZ,lower
85532,85539,AZ,lower
85539,85539,AZ,lower
85540,85540,AZ,lower
85550,85550,AZ,lower
85613,85613,AZ,lower
85616,85616,AZ,lower
85623,85623,AZ,lower
85736,85736,AZ,lower
85936,85936,AZ,upper
85937,85937,AZ,lower
85938,85938,AZ,lower
86023,86023,AZ,lower
86033,86033,AZ,lower
86321,86321,AZ,lower
86324,86324,AZ,lower
86329,86329,AZ,upper
86333,86333,AZ,lower
86334,86334,AZ,lower
86413,86413,AZ,lower
86440,86440,AZ,lower
86446,86440,AZ,lower
86503,86503,AZ,lower
86504,86504,AZ,lower
71601,71601,AR,lower
71611,71601,AR,lower
71749,71749,AR,lower
71836,71836,AR,lower
71837,71837,AR,lower
71857,71857,AR,upper
71920,71921,AR,lower
71921,71921,AR,lower
71929,71929,AR,lower
72011,72011,AR,lower
72016,72016,AR,lower
72021,72021,AR,lower
72040,72040,AR,lower
72066,72040,AR,lower
72042,72042,AR,lower
72087,72087,AR,lower
72114,72114,AR,lower
72115,72114,AR,lower
72126,72126,AR,lower
72132,72132,AR,lower
72135,72135,AR,lower
72137,72137,AR,lower
72142,72142,AR,lower
72342,72342,AR,lower
72348,72348,AR,lower
72360,72360,AR,lower
72422,72422,AR,lower
72442,72442,AR,lower
72454,72454,AR,lower
72465,72476,AR,lower
72476,72476,AR,lower
72525,72529,AR,lower
72529,72529,AR,lower
72631,72631,AR,lower
72613,72632,AR,lower
72632,72632,AR,lower
72635,72635,AR,lower
72738,72738,AR,lower
72744,72744,AR,lower
72823,72823,AR,lower
72833,72833,AR,lower
72846,72846,AR,lower
72858,72858,AR,lower
72905,72923,AR,lower
72923,72923,AR,lower
72927,72927,AR,lower
72933,72933,AR,lower
72937,72937,AR,lower
72958,72958,AR,lower
72959,72959,AR,lower
90067,90067,CA,middle
91906,91906,CA,lower
91916,91916,CA,lower
91962,91962,CA,lower
92230,92230,CA,upper
92252,92252,CA,middle
92276,92276,CA,lower
92310,92310,CA,lower
92356,92356,CA,lower
92363,92363,CA,lower
92536,92536,CA,lower
92548,92548,CA,lower
92590,92590,CA,lower
92593,92590,CA,lower
92676,92676,CA,lower
92861,92861,CA,middle
93066,93066,CA,lower
93204,93204,CA,lower
93219,93219,CA,lower
93223,93223,CA,lower
93225,93225,CA,lower
93240,93240,CA,lower
93241,93241,CA,lower
93247,93247,CA,lower
93250,93250,CA,lower
93265,93265,CA,lower
93270,93270,CA,lower
93237,93271,CA,lower
93271,93271,CA,lower
93430,93430,CA,lower
93435,93430,CA,lower
93432,93432,CA,lower
93451,93451,CA,lower
93453,93453,CA,lower
93501,93501,CA,lower
93502,93501,CA,lower
93516,93516,CA,lower
93596,93516,CA,lower
93523,93523,CA,lower
93532,93532,CA,lower
93546,93546,CA,middle
93591,93591,CA,lower
93602,93602,CA,lower
93609,93609,CA,lower
93622,93622,CA,lower
93626,93626,CA,lower
93643,93643,CA,lower
93646,93646,CA,lower
93651,93651,CA,lower
93607,93656,CA,lower
93656,93656,CA,lower
94027,94027,CA,middle
94028,94028,CA,middle
94038,94038,CA,middle
94129,94129,CA,middle
94305,94305,CA,middle
94309,94305,CA,middle
94508,94508,CA,lower
94535,94535,CA,lower
94599,94599,CA,lower
95103,95113,CA,middle
95106,95113,CA,middle
95108,95113,CA,middle
95109,95113,CA,middle
95113,95113,CA,middle
95115,95113,CA,middle
95223,95223,CA,lower
95228,95228,CA,middle
95237,95237,CA,lower
95254,95254,CA,lower
95321,95321,CA,lower
95329,95329,CA,lower
95346,95346,CA,lower
95379,95379,CA,lower
95423,95423,CA,lower
95445,95445,CA,lower
95457,95457,CA,lower
95536,95536,CA,lower
95570,95570,CA,lower
95627,95627,CA,lower
95633,95633,CA,lower
95634,95634,CA,lower
95638,95638,CA,lower
95663,95663,CA,lower
95669,95669,CA,lower
95656,95684,CA,lower
95684,95684,CA,lower
95912,95912,CA,lower
95918,95918,CA,lower
95975,95975,CA,lower
96020,96020,CA,lower
96032,96032,CA,lower
96055,96055,CA,lower
96064,96064,CA,lower
96088,96088,CA,lower
96093,96093,CA,lower
96101,96101,CA,upper
96122,96122,CA,lower
96137,96137,CA,lower
96145,96145,CA,lower
80019,80019,CO,lower
80133,80133,CO,lower
80440,80440,CO,lower
80447,80447,CO,lower
80452,80452,CO,lower
80454,80454,CO,lower
80459,80459,CO,lower
80466,80466,CO,lower
80467,80467,CO,lower
80535,80535,CO,lower
80610,80610,CO,lower
80643,80643,CO,lower
80644,80644,CO,lower
80651,80651,CO,lower
80654,80654,CO,lower
80734,80734,CO,lower
80758,80758,CO,lower
80807,80807,CO,lower
80814,80814,CO,lower
80840,80840,CO,lower
80841,80840,CO,lower
81067,81067,CO,lower
81069,81069,CO,lower
81089,81089,CO,lower
81135,81144,CO,lower
81144,81144,CO,lower
81226,81226,CO,lower
81290,81226,CO,lower
81240,81240,CO,lower
81252,81252,CO,lower
81323,81323,CO,lower
81328,81328,CO,lower
81413,81413,CO,lower
81419,81419,CO,lower
81420,81419,CO,lower
81425,81425,CO,lower
81428,81428,CO,lower
81432,81432,CO,lower
81524,81524,CO,lower
81526,81526,CO,lower
81527,81527,CO,lower
81641,81641,CO,lower
81648,81648,CO,lower
06018,06018,CT,lower
06027,06027,CT,lower
06058,06058,CT,lower
06069,06069,CT,lower
06103,06103,CT,lower
06115,06103,CT,lower
06123,06103,CT,lower
06176,06103,CT,lower
06183,06103,CT,lower
06247,06247,CT,lower
06254,06254,CT,lower
06442,06442,CT,lower
06501,06510,CT,lower
06502,06510,CT,lower
06503,06510,CT,lower
06504,06510,CT,lower
06505,06510,CT,lower
06506,06510,CT,lower
06507,06510,CT,lower
06508,06510,CT,lower
06509,06510,CT,lower
06510,06510,CT,lower
06521,06510,CT,lower
06607,06607,CT,lower
06756,06756,CT,lower
06757,06757,CT,lower
06763,06763,CT,lower
06777,06777,CT,lower
06782,06782,CT,lower
06783,06783,CT,lower
06853,06853,CT,lower
19946,19946,DE,lower
19951,19951,DE,lower
19967,19967,DE,lower
32008,32008,FL,upper
32033,32033,FL,lower
32052,32052,FL,lower
32053,32053,FL,lower
32058,32058,FL,lower
32064,32064,FL,lower
32112,32112,FL,lower
32130,32130,FL,lower
32131,32131,FL,lower
32148,32148,FL,lower
32149,32148,FL,lower
32179,32179,FL,lower
32183,32179,FL,lower
32105,32180,FL,lower
32180,32180,FL,lower
32195,32195,FL,lower
32254,32254,FL,lower
32320,32320,FL,lower
32329,32320,FL,lower
32321,32321,FL,lower
32324,32324,FL,lower
32328,32328,FL,lower
32340,32340,FL,lower
32341,32340,FL,lower
32343,32343,FL,lower
32346,32346,FL,lower
32352,32352,FL,lower
32424,32424,FL,lower
32440,32440,FL,lower
32448,32448,FL,lower
32455,32455,FL,lower
32464,32464,FL,lower
32502,32502,FL,lower
32520,32502,FL,lower
32591,32502,FL,lower
32564,32564,FL,lower
32568,32568,FL,lower
32580,32580,FL,lower
32626,32626,FL,lower
32644,32626,FL,lower
32628,32628,FL,lower
32641,32641,FL,lower
32668,32668,FL,lower
32706,32744,FL,lower
32744,32744,FL,lower
32764,32764,FL,lower
32948,32948,FL,lower
32976,32976,FL,lower
33034,33034,FL,lower
33036,33036,FL,lower
33471,33471,FL,lower
33538,33538,FL,lower
33524,33540,FL,lower
33540,33540,FL,lower
33597,33597,FL,lower
33605,33605,FL,lower
33675,33605,FL,lower
33802,33815,FL,lower
33815,33815,FL,lower
33827,33827,FL,lower
33843,33843,FL,lower
33859,33859,FL,lower
33876,33876,FL,lower
33890,33890,FL,lower
33922,33922,FL,lower
33946,33946,FL,lower
33973,33973,FL,lower
34269,34269,FL,lower
34291,34291,FL,lower
34423,34429,FL,lower
34429,34429,FL,lower
34430,34431,FL,lower
34431,34431,FL,lower
34436,34436,FL,lower
34449,34449,FL,lower
34484,34484,FL,lower
34488,34488,FL,lower
34489,34488,FL,lower
34690,34690,FL,lower
34692,34690,FL,lower
34705,34705,FL,lower
34734,34734,FL,lower
34737,34737,FL,lower
34756,34756,FL,lower
34945,34945,FL,lower
34988,34945,FL,lower
34946,34946,FL,lower
34947,34947,FL,lower
34956,34956,FL,lower
34979,34981,FL,lower
34981,34981,FL,lower
30055,30055,GA,lower
30056,30056,GA,lower
30079,30079,GA,lower
30104,30104,GA,lower
30124,30124,GA,lower
30139,30139,GA,upper
30170,30170,GA,lower
30171,30171,GA,lower
30173,30173,GA,lower
30175,30175,GA,lower
30178,30178,GA,lower
30182,30182,GA,lower
30205,30205,GA,lower
30206,30206,GA,lower
30218,30218,GA,lower
30256,30256,GA,lower
30257,30257,GA,lower
30259,30259,GA,lower
30313,30313,GA,lower
30421,30421,GA,lower
30453,30453,GA,lower
30499,30453,GA,lower
30510,30510,GA,lower
30511,30511,GA,lower
30520,30520,GA,lower
30521,30521,GA,lower
30525,30525,GA,lower
30530,30530,GA,lower
30538,30538,GA,lower
30543,30543,GA,lower
30547,30547,GA,lower
30560,30560,GA,lower
30564,30564,GA,lower
30565,30565,GA,lower
30567,30567,GA,lower
30571,30571,GA,lower
30624,30624,GA,lower
30625,30625,GA,lower
30627,30627,GA,lower
30629,30629,GA,lower
30639,30662,GA,lower
30662,30662,GA,lower
30663,30663,GA,lower
30725,30725,GA,lower
30731,30731,GA,lower
30732,30734,GA,lower
30734,30734,GA,lower
30735,30735,GA,lower
30738,30738,GA,lower
30750,30750,GA,lower
30753,30753,GA,lower
30811,30816,GA,lower
30816,30816,GA,lower
30833,30833,GA,lower
30901,30901,GA,lower
31006,31006,GA,lower
31031,31031,GA,lower
31087,31087,GA,lower
31091,31091,GA,lower
31096,31096,GA,lower
31201,31201,GA,lower
31202,31201,GA,lower
31294,31201,GA,lower
31301,31301,GA,lower
31303,31303,GA,lower
31305,31305,GA,lower
31415,31415,GA,lower
31535,31535,GA,lower
31542,31542,GA,lower
31543,31543,GA,lower
31554,31554,GA,lower
31626,31626,GA,lower
31634,31634,GA,upper
31635,31635,GA,lower
31639,31639,GA,lower
31643,31643,GA,lower
31645,31645,GA,lower
31650,31650,GA,lower
31714,31714,GA,lower
31716,31716,GA,lower
31730,31730,GA,lower
31744,31744,GA,lower
31773,31773,GA,lower
31760,31774,GA,lower
31769,31774,GA,lower
31774,31774,GA,lower
